2015,men,singles,4/12/2015,Dual Match,Felipe Wenzel (Jacksonville State University),def.,Anjan Kashyab (Murray State University),"6-1, 6-1"
2015,men,singles,4/12/2015,Dual Match,Jaryd Reese (Jacksonville State University),def.,Aleks Mitric (Murray State University),"6-3, 6-1"
2015,men,singles,4/12/2015,Dual Match,Mathias Chaim (Jacksonville State University),def.,Srdjan Troscic (Murray State University),"6-3, 6-0"
2015,men,singles,4/11/2015,Dual Match,Mitch Maroscher (Grand Canyon University ),def.,Mike Psarros (UMKC),"6-3,6-0"
2015,men,singles,4/11/2015,Dual Match,Philip Kuehnen (Grand Canyon University ),def.,Conner Edwards (UMKC),"7-5,6-3"
2015,men,singles,4/11/2015,Dual Match,Meidy Chazeau (Grand Canyon University ),def.,Uldis Gaismins (UMKC),"7-5,3-6,10-8"
2015,men,singles,4/11/2015,Dual Match,Adrian Legarreta (Grand Canyon University ),def.,Vinh Pham (UMKC),"7-5,6-1"
2015,men,singles,4/11/2015,Dual Match,Andrey Smirnov (UMKC),def.,Alex Roggenkamp (Grand Canyon University ),"7-6(4),5-7,10-6"
2015,men,singles,4/11/2015,Dual Match,Felix Schueller (Grand Canyon University ),def.,Airam Castellano (UMKC),"6-1,6-3"
2015,men,singles,4/11/2015,Dual Match,Mads Engsted (California),def.,Ryoto Tachi (UCLA),"6-4, 6-1"
2015,men,singles,4/11/2015,Dual Match,Karue Sell (UCLA),def.,Oskar Wikberg (California),"2-6, 6-1, 6-4"
2015,men,singles,4/11/2015,Dual Match,#29 Dennis Mkrtchian (UCLA),def.,Gregory Bayane (California),"6-3, 0-6, 6-4"
2015,men,singles,4/11/2015,Dual Match,#119 Martin Redlicki (UCLA),def.,#74 Filip Bergevi (California),"6-3, 7-6(4)"
2015,men,singles,4/11/2015,Dual Match,Rares Ispas (Niagara University),def.,Luke Lemieux (Fairfield University),"4-6, 6-2, 6-3"
2015,men,singles,4/11/2015,Dual Match,Dylan Appel (Fairfield University),def.,Francis Nadeau (Niagara University),"6-2, 0-6, 6-3"
2015,men,singles,4/11/2015,Dual Match,David Raymond (Niagara University),def.,Cameron Amyot (Fairfield University),"6-2, 6-3"
2015,men,singles,4/11/2015,Dual Match,Oliver Dufour-Coursol (Niagara University),def.,George Tioutine (Fairfield University),"6-1, 6-3"
2015,men,singles,4/11/2015,Dual Match,Ofir Solomon (Fairfield University),def.,Inaki Belloso (Niagara University),"6-2, 6-4"
2015,men,singles,4/11/2015,Dual Match,Michael Elortegui (Niagara University),def.,Bradley Orban (Fairfield University),"7-6, 2-6, 7-5"
2015,men,singles,4/11/2015,Dual Match,David Hsu (Stanford University),def.,#86 Nick Crystal (University of Southern California),"6-3, 6-4"
2015,men,singles,4/11/2015,Dual Match,#75 Max de Vroome (University of Southern California),def.,Nolan Paige (Stanford University),"6-4, 6-4"
2015,men,singles,4/11/2015,Dual Match,#33 Jonny Wang (University of Southern California),def.,Robert Stineman (Stanford University),"2-6, 6-2, 6-2"
2015,men,singles,4/11/2015,Dual Match,#123 Eric Johnson (University of Southern California),def.,David Wilczynski (Stanford University),"6-3, 3-6, 6-4"
2015,men,singles,4/11/2015,Dual Match,#100 John Morrissey (Stanford University),def.,#19 Roberto Quiroz (University of Southern California),"6-7 (5), 7-6 (2), 6-3"
2015,men,singles,4/11/2015,Dual Match,#41 Tom Fawcett (Stanford University),def.,#6 Yannick Hanfmann (University of Southern California),"4-6, 6-2, 6-4"
2015,men,singles,4/11/2015,Dual Match,Maurizio Feoli (Univ. of Illinois at Chicago),def.,Ismail Kadyrov (University of Detroit Mercy),"6-3,6-4"
2015,men,singles,4/11/2015,Dual Match,Mitch Granger (Univ. of Illinois at Chicago),def.,Chance Conley (University of Detroit Mercy),"6-4,6-0"
2015,men,singles,4/11/2015,Dual Match,Carl Hedstrom (Univ. of Illinois at Chicago),def.,Kacper Stelmaszak (University of Detroit Mercy),"6-3,6-4"
2015,men,singles,4/11/2015,Dual Match,Rafael Orantes (University of Detroit Mercy),def.,Louie Theodor (Univ. of Illinois at Chicago),2-1 ret. inj.
2015,men,singles,4/11/2015,Dual Match,Nathan Ponton (University of Detroit Mercy),def.,Chris Cole (Univ. of Illinois at Chicago),"7-5,6-1"
2015,men,singles,4/11/2015,Dual Match,Patryk Koscielski (University of Detroit Mercy),def.,Isaac Lloveras (Univ. of Illinois at Chicago),"6-3,6-7(5),10-3"
2015,men,singles,4/11/2015,Dual Match,"Joey Leto (Univ. of Wisconsin, Green Bay)",def.,Colton Buffington (Cleveland State University),"6-2,6-3"
2015,men,singles,4/11/2015,Dual Match,"Josh Schramm (Univ. of Wisconsin, Green Bay)",def.,Mirko Radosevic (Cleveland State University),"6-2,4-6,6-4"
2015,men,singles,4/11/2015,Dual Match,"Florian Kraenzler (Univ. of Wisconsin, Green Bay)",def.,Ali Shabib (Cleveland State University),"6-3,6-3"
2015,men,singles,4/11/2015,Dual Match,"Howard Scott (Univ. of Wisconsin, Green Bay)",def.,Manuel Bellutti (Cleveland State University),"6-4,3-6,6-4"
2015,men,singles,4/11/2015,Dual Match,"Leopold Gomez Islinger (Univ. of Wisconsin, Green Bay)",def.,Jorg Van Der Vloet (Cleveland State University),"6-2,5-7,6-2"
2015,men,singles,4/11/2015,Dual Match,"#125 Michael Tenzer (Univ. of Wisconsin, Green Bay)",def.,Joe VanMeter (Cleveland State University),"6-2,5-7,6-0"
2015,men,singles,4/11/2015,Dual Match,Bernardo Oliveira (University of the Pacific (California)),def.,Sebastien Mathieu (Santa Clara University),"6-0, 6-4"
2015,men,singles,4/11/2015,Dual Match,Marlon Brand (University of the Pacific (California)),def.,Max Heerinckx (Santa Clara University),"6-0, 6-2"
2015,men,singles,4/11/2015,Dual Match,Sam Bertram (Santa Clara University),def.,Daniel Alameh (University of the Pacific (California)),"7-6, 2-6, 1-0 (9)"
2015,men,singles,4/11/2015,Dual Match,Jose Chamba (University of the Pacific (California)),def.,Mikheil Khmiadashvili (Santa Clara University),"6-2, 6-3"
2015,men,singles,4/11/2015,Dual Match,Alex Hamilton (University of the Pacific (California)),def.,Ashot Khacharyan (Santa Clara University),"6-2, 5-7, 1-0 (5)"
2015,men,singles,4/11/2015,Dual Match,Miguel Diaz (University of the Pacific (California)),def.,Ilya Osintsev (Santa Clara University),"6-2, 6-4"
2015,men,singles,4/11/2015,Dual Match,Georg Lundkvist (Northern Illinois University),def.,Stephen Miller (University of Toledo),"1-6, 1-6"
2015,men,singles,4/11/2015,Dual Match,Carlos Manzanas (Northern Illinois University),def.,Roberto Meza (University of Toledo),"6-0, 6-3"
2015,men,singles,4/11/2015,Dual Match,Omar Espinosa (University of Toledo),def.,Tom Hjertonsson (Northern Illinois University),"6-3, 6-3"
2015,men,singles,4/11/2015,Dual Match,Louis-Philippe Hamel (Northern Illinois University),def.,Nicky Wong (University of Toledo),"2-6, 6-3, 2-6"
2015,men,singles,4/11/2015,Dual Match,Frederic Cadieux (Northern Illinois University),def.,Mark Singnil (University of Toledo),"2-6, 4-6"
2015,men,singles,4/11/2015,Dual Match,Stjepan Sisko (University of Toledo),def.,Simon Formont (Northern Illinois University),"7-6 (7), 6-3"
2015,men,singles,4/11/2015,Dual Match,Mathieu Froment (University of Minnesota),def.,Tyler Gardiner (University of Michigan),"6-2, 6-3"
2015,men,singles,4/11/2015,Dual Match,Jack Hamburg (University of Minnesota),def.,Davis Crocker (University of Michigan),"6-1, 6-1"
2015,men,singles,4/11/2015,Dual Match,Felix Corwin (University of Minnesota),def.,Alex Knight (University of Michigan),"6-2, 6-4"
2015,men,singles,4/11/2015,Dual Match,Runhao Hua (University of Michigan),def.,Ruben Weber (University of Minnesota),"6-2, 6-4"
2015,men,singles,4/11/2015,Dual Match,#97 Matic Spec (University of Minnesota),def.,Alex Petrone (University of Michigan),"6-1, 6-3"
2015,men,singles,4/11/2015,Dual Match,#23 Leandro Toledo (University of Minnesota),def.,Michael Zhu (University of Michigan),"6-3, 6-1"
2015,men,singles,4/11/2015,Dual Match,Pierre Garcia (University of Portland),def.,Juan Canales (Brigham Young University),"6-1,6-1"
2015,men,singles,4/11/2015,Dual Match,Mathieu Garcia (University of Portland),def.,Jeremy Bourgeois (Brigham Young University),"6-3,6-4"
2015,men,singles,4/11/2015,Dual Match,Michail Pervolarakis (University of Portland),def.,Jacob Sullivan (Brigham Young University),"6-3,6-2"
2015,men,singles,4/11/2015,Dual Match,Reid Delaubenfels (University of Portland),def.,Shane Monroe (Brigham Young University),"4-6,6-3,6-4"
2015,men,singles,4/11/2015,Dual Match,Francis Sargeant (Brigham Young University),def.,Steffen Dierauf (University of Portland),"4-6,7-6,6-4"
2015,men,singles,4/11/2015,Dual Match,Ashok Narayana (Columbia University),def.,Stefan Doehler (Yale University),"6-2, 6-3"
2015,men,singles,4/11/2015,Dual Match,#101 Dragos Ignat (Columbia University),def.,Martin Svenning (Yale University),"6-0, 6-4"
2015,men,singles,4/11/2015,Dual Match,#21 Winston Lin (Columbia University),def.,Tyler Lu (Yale University),"6-4, 6-3"
2015,men,singles,4/11/2015,Dual Match,Thomas Mayronne (University of South Carolina),def.,Edgar Diaz (South Carolina State),"6-2, 6-2"
2015,men,singles,4/11/2015,Dual Match,Sam Swank (University of South Carolina),def.,Jakub Vitek (South Carolina State),"6-4, 6-2"
2015,men,singles,4/11/2015,Dual Match,Thiago Pinheiro (University of South Carolina),def.,Stanislav Baco (South Carolina State),"6-1, 6-4"
2015,men,singles,4/11/2015,Dual Match,Andrew Schafer (University of South Carolina),def.,Soufiane Mouline (South Carolina State),"7-6, 4-6, 1-0 (4)"
2015,men,singles,4/11/2015,Dual Match,Andrew Adams (University of South Carolina),def.,Vladyslav Yanchenko (South Carolina State),"6-4, 6-1"
2015,men,singles,4/11/2015,Dual Match,Kyle Koch (University of South Carolina),def.,Martin Figura (South Carolina State),"6-4, 6-1"
2015,men,singles,4/11/2015,Dual Match,Juan Marino (University of Arkansas),def.,Thomas Mayronne (University of South Carolina),"6-2, 6-2"
2015,men,singles,4/11/2015,Dual Match,Andrew Schafer (University of South Carolina),def.,Johan den Toom (University of Arkansas),"6-0, 4-6, 6-2"
2015,men,singles,4/11/2015,Dual Match,Thiago Pinheiro (University of South Carolina),def.,Jovan Parlic (University of Arkansas),"6-4, 6-3"
2015,men,singles,4/11/2015,Dual Match,Kyle Koch (University of South Carolina),def.,Santiago Munoz (University of Arkansas),"6-3, 6-2"
2015,men,singles,4/11/2015,Dual Match,Colin Wong (University of Delaware),def.,Stuart Macleod (Hofstra University),"6-0, 6-1"
2015,men,singles,4/11/2015,Dual Match,Tim Puterio (University of Delaware),def.,Leo Pires (Hofstra University),"6-3, 6-1"
2015,men,singles,4/11/2015,Dual Match,Ricky Hendler (Hofstra University),def.,Tyler Flematti (University of Delaware),"7-5, 6-4"
2015,men,singles,4/11/2015,Dual Match,Niko Vulinovich (Hofstra University),def.,Matt Renzi (University of Delaware),"6-0, 6-2"
2015,men,singles,4/11/2015,Dual Match,Shane Jeffray (University of Delaware),def.,Ari Richman (Hofstra University),"6-4, 1-6, 6-4"
2015,men,singles,4/11/2015,Dual Match,Beau Wills (Hofstra University),def.,Mike Furr (University of Delaware),"6-2, 7-5"
2015,men,singles,4/11/2015,Dual Match,Dan Richardson (Princeton University),def.,Max Schmidt (Dartmouth College),"6-1, 7-6(3)"
2015,men,singles,4/11/2015,Dual Match,George Wall (Dartmouth College),def.,Diego Vives (Princeton University),"6-4, 6-4"
2015,men,singles,4/11/2015,Dual Match,Diego Pedraza (Dartmouth College),def.,Joshua Yablon (Princeton University),"6-2, 6-2"
2015,men,singles,4/11/2015,Dual Match,Ciro Riccardi (Dartmouth College),def.,Alexander Day (Princeton University),"7-6(4), 6-2"
2015,men,singles,4/11/2015,Dual Match,#110 Chris Kipouras (Dartmouth College),def.,Thomas Colautti (Princeton University),"7-5, 7-6(4)"
2015,men,singles,4/11/2015,Dual Match,#53 Dovydas Sakinis (Dartmouth College),def.,Zack McCourt (Princeton University),"6-1, 5-7, 6-2"
2015,men,singles,4/11/2015,Dual Match,Paul Oosterbaan (University of Georgia),def.,Grey Hamilton (University of Mississippi),"6-2, 6-4"
2015,men,singles,4/11/2015,Dual Match,Nick Wood (University of Georgia),def.,Vinod Gowda (University of Mississippi),"6-1, 6-2"
2015,men,singles,4/11/2015,Dual Match,#34 Austin Smith (University of Georgia),def.,#16 Nik Scholtz (University of Mississippi),"6-4, 6-4"
2015,men,singles,4/11/2015,Dual Match,Teague Hamilton (UC Santa Barbara),def.,Eli Whittle (UC Davis),"5-7, 6-4, 7-5"
2015,men,singles,4/11/2015,Dual Match,Everett Maltby (UC Davis),def.,Erik Johnsson (UC Santa Barbara),"5-7, 7-5, 6-2"
2015,men,singles,4/11/2015,Dual Match,Cody Rakela (UC Santa Barbara),def.,Bryce McKelvie (UC Davis),"6-4, 6-4"
2015,men,singles,4/11/2015,Dual Match,Morgan Mays (UC Santa Barbara),def.,Brett Bacharach (UC Davis),"6-2, 6-0"
2015,men,singles,4/11/2015,Dual Match,Alec Adamson (UC Davis),def.,Nathan Eshmade (UC Santa Barbara),"7-6, 6-2"
2015,men,singles,4/11/2015,Dual Match,James Wade (UC Davis),def.,Tobias Galskov (UC Santa Barbara),"6-4, 6-4"
2015,men,singles,4/11/2015,Dual Match,"Patrick Gaffigan (Southern Illinois, Edwardsville)",def.,Enrique Samudio (Morehead State University),"6-0, 6-3"
