BEGIN
CREATE TABLE
INSERT 0 947
 rk  |                       school                       | league |  str   |  ofs   |  dfs  |  sos   
 326 | University of Rhode Island                         | D1     |  -3.66 |  -1.84 |  1.83 |   0.04
 327 | South Carolina State                               | D1     |  -3.68 |  -1.83 |  1.86 |   0.92
 328 | Jacksonville State University                      | D1     |  -3.70 |  -1.83 |  1.86 |   0.34
 329 | Norfolk State University                           | D1     |  -3.70 |  -1.85 |  1.85 |   0.02
 330 | Xavier University of Louisiana                     | NAIA   |  -3.71 |  -1.87 |  1.84 |   0.00
 331 | Augustana College (South Dakota)                   | D2     |  -3.73 |  -1.89 |  1.84 |   0.00
 332 | Howard University                                  | D1     |  -3.74 |  -1.86 |  1.88 |   0.06
 333 | Palm Beach Atlantic (Fla.)                         | D2     |  -3.75 |  -1.89 |  1.86 |   0.01
 334 | Southwest Baptist                                  | D2     |  -3.76 |  -1.90 |  1.86 |   0.00
 335 | Washington & Lee University                        | D3     |  -3.78 |  -1.89 |  1.89 |   0.00
 336 | California University of Pennsylvania              | D2     |  -3.79 |  -1.86 |  1.93 |   0.00
 337 | IUPUI                                              | D1     |  -3.81 |  -1.92 |  1.88 |   0.05
 338 | Pfeiffer University                                | D2     |  -3.85 |  -1.91 |  1.94 |   0.00
 339 | DePauw University                                  | D3     |  -3.95 |  -1.97 |  1.98 |   0.00
 340 | Western Carolina University                        | D1     |  -3.95 |  -1.97 |  1.98 |   0.07
 341 | Southern Utah University                           | D1     |  -3.96 |  -1.96 |  2.00 |   0.15
 342 | Univ. of Redlands                                  | D3     |  -4.02 |  -2.00 |  2.02 |   0.00
 343 | Chestnut Hill College                              | D2     |  -4.04 |  -1.99 |  2.05 |   0.00
 344 | Mercer University                                  | D1     |  -4.08 |  -2.03 |  2.05 |   0.56
 345 | Alcorn State University                            | D1     |  -4.09 |  -2.06 |  2.03 |   0.03
 346 | Newman University                                  | D2     |  -4.10 |  -2.06 |  2.03 |   0.01
 347 | Sonoma State University                            | D2     |  -4.11 |  -2.05 |  2.06 |   0.00
 348 | UC Riverside                                       | D1     |  -4.12 |  -2.06 |  2.07 |   0.45
 349 | Francis Marion University                          | D2     |  -4.14 |  -2.06 |  2.08 |   0.01
 350 | Hofstra University                                 | D1     |  -4.26 |  -2.14 |  2.12 |   0.00
 351 | Chicago State University                           | D1     |  -4.32 |  -2.19 |  2.13 |   0.15
 352 | Niagara University                                 | D1     |  -4.33 |  -2.15 |  2.19 |   0.04
 353 | Northern Kentucky University                       | D1     |  -4.34 |  -2.16 |  2.18 |   0.15
 354 | GRU Augusta                                        | D2     |  -4.39 |  -2.18 |  2.21 |   0.01
 355 | Cardinal Strich University                         | NAIA   |  -4.39 |  -2.21 |  2.18 |   0.00
 356 | Sacred Heart University                            | D1     |  -4.40 |  -2.22 |  2.18 |   0.07
 357 | Cameron University                                 | D2     |  -4.41 |  -2.18 |  2.23 |   0.01
 358 | Arkansas Tech University                           | D2     |  -4.42 |  -2.23 |  2.19 |   0.00
 359 | Case Western Reserve University                    | D3     |  -4.43 |  -2.26 |  2.16 |   0.00
 360 | Limestone College                                  | D2     |  -4.43 |  -2.20 |  2.23 |   0.00
 361 | University of Mary Washington                      | D3     |  -4.44 |  -2.18 |  2.26 |   0.00
 362 | Young Harris College                               | D2     |  -4.54 |  -2.25 |  2.29 |   0.00
 363 | Northwest Missouri State                           | D2     |  -4.58 |  -2.31 |  2.27 |   0.00
 364 | Valdosta State University                          | D2     |  -4.62 |  -2.33 |  2.29 |   0.06
 365 | Brenau University (Ga.)                            | NAIA   |  -4.63 |  -2.36 |  2.26 |   0.00
 366 | Trinity University (Texas)                         | D3     |  -4.63 |  -2.33 |  2.30 |   0.01
 367 | Saginaw Valley State University                    | D2     |  -4.69 |  -2.38 |  2.31 |   0.00
 368 | University of North Georgia                        | D2     |  -4.71 |  -2.34 |  2.37 |   0.00
 369 | Florida A&M University                             | D1     |  -4.72 |  -2.40 |  2.32 |   0.04
 370 | Ferris State University                            | D2     |  -4.77 |  -2.38 |  2.39 |   0.01
 371 | Hope College                                       | D3     |  -4.78 |  -2.42 |  2.36 |   0.00
 372 | Bowling Green State University                     | D1     |  -4.79 |  -2.37 |  2.42 |   0.84
 373 | Skidmore College                                   | D3     |  -4.80 |  -2.43 |  2.37 |   0.01
 374 | Vassar College                                     | D3     |  -4.84 |  -2.44 |  2.40 |   0.00
 375 | University of Tampa                                | D2     |  -4.84 |  -2.40 |  2.44 |   0.02
 376 | Lander University                                  | D2     |  -4.87 |  -2.42 |  2.45 |   0.01
 377 | University of Arkansas, Fort Smith                 | D2     |  -4.88 |  -2.43 |  2.45 |   0.01
 378 | Savannah College of Art & Design                   | NAIA   |  -4.88 |  -2.44 |  2.44 |   0.00
 379 | Univ. of Nebraska at Kearney                       | D2     |  -4.91 |  -2.47 |  2.44 |   0.00
 380 | Clayton State University                           | D2     |  -4.92 |  -2.42 |  2.49 |   0.01
 381 | Austin Peay State University                       | D1     |  -4.92 |  -2.44 |  2.48 |   0.38
 382 | Bucknell University                                | D1     |  -4.97 |  -2.49 |  2.48 |   0.10
 383 | Westmont College                                   | NAIA   |  -5.03 |  -2.51 |  2.52 |   0.00
 384 | Jackson State University                           | D1     |  -5.06 |  -2.54 |  2.52 |   0.53
 385 | Whitman College                                    | D3     |  -5.10 |  -2.54 |  2.56 |   0.00
 386 | Tufts University                                   | D3     |  -5.12 |  -2.52 |  2.59 |   0.01
 387 | Florida Southern College                           | D2     |  -5.16 |  -2.58 |  2.58 |   0.03
 388 | Fairfield University                               | D1     |  -5.18 |  -2.56 |  2.62 |   0.01
 389 | Texas A&M, Kingsville                              | D2     |  -5.18 |  -2.60 |  2.58 |   0.00
 390 | Oral Roberts University                            | D1     |  -5.21 |  -2.61 |  2.60 |   0.06
 391 | Tiffin University                                  | D2     |  -5.22 |  -2.66 |  2.56 |   0.00
 392 | Alabama State University                           | D1     |  -5.23 |  -2.62 |  2.60 |   0.01
 393 | Denison University                                 | D3     |  -5.30 |  -2.65 |  2.65 |   0.00
 394 | Lewis University                                   | D2     |  -5.33 |  -2.66 |  2.67 |   0.00
 395 | Tarleton State University                          | D2     |  -5.35 |  -2.68 |  2.67 |   0.01
 396 | Nebraska, Omaha                                    | D1     |  -5.39 |  -2.68 |  2.71 |   0.04
 397 | Southeastern Oklahoma State                        | D2     |  -5.43 |  -2.71 |  2.73 |   0.00
 398 | Anderson University, South Carolina                | D2     |  -5.45 |  -2.72 |  2.73 |   0.00
 399 | Univ. of La Verne                                  | D3     |  -5.49 |  -2.75 |  2.74 |   0.00
 400 | NJIT                                               | D1     |  -5.56 |  -2.76 |  2.80 |   0.22
 401 | Southern Nazarene (Okla.)                          | D2     |  -5.56 |  -2.75 |  2.81 |   0.00
 402 | East Central University (Oklahoma)                 | D2     |  -5.57 |  -2.78 |  2.79 |   0.00
 403 | Emporia State University                           | D2     |  -5.57 |  -2.76 |  2.81 |   0.00
 404 | Arizona Christian University                       | NAIA   |  -5.58 |  -2.76 |  2.81 |   0.00
 405 | Olivet Nazarene (Ill.)                             | NAIA   |  -5.62 |  -2.79 |  2.83 |   0.00
 406 | Univ. of South Carolina, Aiken                     | D2     |  -5.63 |  -2.79 |  2.84 |   0.01
 407 | North Carolina Wesleyan                            | D3     |  -5.67 |  -2.83 |  2.83 |   0.00
 408 | Marist College                                     | D1     |  -5.73 |  -2.85 |  2.88 |   0.13
 409 | Univ. of Missouri, St. Louis                       | D2     |  -5.75 |  -2.87 |  2.88 |   0.00
 410 | Univ. of Alabama in Huntsville                     | D2     |  -5.77 |  -2.88 |  2.89 |   0.00
 411 | Univ. of North Alabama                             | D2     |  -5.82 |  -2.89 |  2.93 |   0.00
 412 | Northwood (Fla.)                                   | NAIA   |  -5.84 |  -2.94 |  2.90 |   0.00
 413 | Valparaiso University                              | D1     |  -5.89 |  -2.93 |  2.97 |   0.10
 414 | Western New Mexico University                      | D2     |  -5.92 |  -3.02 |  2.90 |   0.01
 415 | Walsh (Ohio)                                       | D2     |  -5.93 |  -2.98 |  2.95 |   0.00
 416 | West Virginia State University                     | D2     |  -5.96 |  -2.99 |  2.97 |   0.00
 417 | University of St. Thomas                           | D3     |  -6.00 |  -2.99 |  3.02 |   0.00
 418 | Colgate University                                 | D1     |  -6.00 |  -3.03 |  2.97 |   0.00
 419 | Oklahoma Baptist                                   | NAIA   |  -6.01 |  -2.99 |  3.02 |   0.00
 420 | Mount Olive College                                | D2     |  -6.12 |  -3.05 |  3.07 |   0.00
 421 | Whitworth University                               | D3     |  -6.17 |  -3.07 |  3.10 |   0.00
 422 | University of Northwestern Ohio                    | NAIA   |  -6.20 |  -3.08 |  3.12 |   0.00
 423 | Univ. of Wisconsin, Whitewater                     | D3     |  -6.21 |  -3.10 |  3.10 |   0.00
 424 | Rockhurst University                               | D2     |  -6.27 |  -3.15 |  3.12 |   0.00
 425 | Brandeis University                                | D3     |  -6.29 |  -3.14 |  3.15 |   0.00
 426 | College of New Jersey                              | D3     |  -6.30 |  -3.12 |  3.18 |   0.00
 427 | Newberry College                                   | D2     |  -6.31 |  -3.17 |  3.14 |   0.00
 428 | University of West Alabama                         | D2     |  -6.31 |  -3.14 |  3.17 |   0.00
 429 | Southeast Missouri State                           | D1     |  -6.31 |  -3.13 |  3.18 |   0.11
 430 | Mercyhurst University                              | D2     |  -6.32 |  -3.12 |  3.20 |   0.00
 431 | Evangel (Mo.)                                      | NAIA   |  -6.34 |  -3.14 |  3.20 |   0.00
 432 | Lewis and Clark College (OR)                       | D3     |  -6.39 |  -3.21 |  3.18 |   0.00
 433 | Siena College                                      | D1     |  -6.42 |  -3.17 |  3.25 |   0.01
 434 | Carleton College                                   | D3     |  -6.44 |  -3.21 |  3.22 |   0.00
 435 | Loyola College (Maryland)                          | D1     |  -6.49 |  -3.23 |  3.26 |   0.07
 436 | Indiana Wesleyan                                   | NAIA   |  -6.49 |  -3.24 |  3.25 |   0.00
 437 | Willamette University                              | D3     |  -6.51 |  -3.23 |  3.28 |   0.00
 438 | University of Central Oklahoma                     | D2     |  -6.53 |  -3.27 |  3.26 |   0.01
 439 | Oberlin College                                    | D3     |  -6.56 |  -3.26 |  3.31 |   0.00
 440 | Univ. of Montevallo                                | D2     |  -6.58 |  -3.27 |  3.31 |   0.00
 441 | Linfield College                                   | D3     |  -6.60 |  -3.31 |  3.30 |   0.00
 442 | Colorado Mesa University                           | D2     |  -6.64 |  -3.36 |  3.28 |   0.00
 443 | Trinity College (Connecticut)                      | D3     |  -6.68 |  -3.33 |  3.35 |   0.01
 444 | Lewis-Clark State College (Idaho)                  | NAIA   |  -6.69 |  -3.34 |  3.35 |   0.18
 445 | Babson College                                     | D3     |  -6.72 |  -3.38 |  3.34 |   0.02
 446 | Hampton University                                 | D1     |  -6.76 |  -3.41 |  3.35 |   0.16
 447 | Southeastern University                            | NAIA   |  -6.77 |  -3.35 |  3.42 |   0.00
 448 | Davenport University                               | NAIA   |  -6.78 |  -3.40 |  3.38 |   0.00
 449 | Quincy University                                  | D2     |  -6.79 |  -3.41 |  3.39 |   0.00
 450 | Univ. of Texas, Permian Basin                      | D2     |  -6.81 |  -3.42 |  3.39 |   0.02
 451 | Wagner College                                     | D1     |  -6.85 |  -3.45 |  3.40 |   0.08
 452 | Delaware State University                          | D1     |  -6.88 |  -3.43 |  3.45 |   0.01
 453 | Christopher Newport University                     | D3     |  -6.89 |  -3.43 |  3.46 |   0.00
 454 | Savannah State University                          | D1     |  -6.89 |  -3.46 |  3.44 |   0.13
 455 | The University of Texas at Tyler                   | D3     |  -6.91 |  -3.49 |  3.42 |   0.00
 456 | Lincoln Memorial University                        | D2     |  -6.91 |  -3.43 |  3.48 |   0.00
 457 | St. Lawrence University                            | D3     |  -6.93 |  -3.48 |  3.46 |   0.00
 458 | Stillman College                                   | D2     |  -6.94 |  -3.48 |  3.46 |   0.00
 459 | Maryville University of Saint Louis                | D2     |  -6.96 |  -3.48 |  3.48 |   0.00
 460 | Southern New Hampshire University                  | D2     |  -6.96 |  -3.47 |  3.50 |   0.02
 461 | Aquinas College (Mich)                             | NAIA   |  -6.98 |  -3.51 |  3.47 |   0.00
 462 | Prairie View A&M University                        | D1     |  -6.99 |  -3.51 |  3.48 |   0.17
 463 | Washington College (Maryland)                      | D3     |  -7.02 |  -3.48 |  3.54 |   0.00
 464 | Hillsdale College                                  | D2     |  -7.07 |  -3.50 |  3.57 |   0.04
 465 | Missouri Western State University                  | D2     |  -7.09 |  -3.52 |  3.57 |   0.00
 466 | Chapman University                                 | D3     |  -7.10 |  -3.54 |  3.56 |   0.00
 467 | William Carey University                           | NAIA   |  -7.11 |  -3.64 |  3.48 |   0.01
 468 | Univ. of Wisconsin, La Crosse                      | D3     |  -7.12 |  -3.61 |  3.51 |   0.00
 469 | Coker College                                      | D2     |  -7.13 |  -3.57 |  3.56 |   0.00
 470 | Mississippi College                                | D2     |  -7.14 |  -3.56 |  3.59 |   0.00
 471 | Washburn University                                | D2     |  -7.17 |  -3.57 |  3.59 |   0.00
 472 | Harding University                                 | D2     |  -7.21 |  -3.62 |  3.59 |   0.00
 473 | Chowan University                                  | D2     |  -7.25 |  -3.64 |  3.62 |   0.00
 474 | Minnesota State University, Moorhead               | D2     |  -7.29 |  -3.70 |  3.59 |   0.00
 475 | Wellesley College                                  | D3     |  -7.29 |  -3.70 |  3.59 |   0.00
 476 | Lee University                                     | D2     |  -7.29 |  -3.66 |  3.63 |   0.00
 477 | Merrimack College                                  | D2     |  -7.30 |  -3.67 |  3.63 |   0.00
 478 | Univ. of Southern Indiana                          | D2     |  -7.32 |  -3.68 |  3.64 |   0.00
 479 | Cumberland (Tenn.)                                 | NAIA   |  -7.33 |  -3.70 |  3.64 |   0.00
 480 | Kalamazoo College                                  | D3     |  -7.39 |  -3.69 |  3.70 |   0.00
 481 | Delta State University                             | D2     |  -7.40 |  -3.75 |  3.65 |   0.00
 482 | University of Hartford                             | D1     |  -7.44 |  -3.69 |  3.75 |   0.10
 483 | Lenoir-Rhyne University                            | D2     |  -7.44 |  -3.73 |  3.71 |   0.00
 484 | UNC Pembroke                                       | D2     |  -7.46 |  -3.71 |  3.74 |   0.01
 485 | University of Sioux Falls                          | D2     |  -7.46 |  -3.71 |  3.75 |   0.00
 486 | Carson-Newman College                              | D2     |  -7.51 |  -3.73 |  3.78 |   0.00
 487 | Vanguard University of Southern California         | NAIA   |  -7.51 |  -3.73 |  3.78 |   0.01
 488 | College of Coastal Georgia                         | NAIA   |  -7.53 |  -3.79 |  3.74 |   0.01
 489 | Lindenwood (Mo.)                                   | D2     |  -7.59 |  -3.77 |  3.82 |   0.01
 490 | Lafayette College                                  | D1     |  -7.60 |  -3.78 |  3.82 |   0.01
 491 | McMurry University                                 | D3     |  -7.62 |  -3.83 |  3.79 |   0.00
 492 | William Jewell (Mo.)                               | D2     |  -7.64 |  -3.81 |  3.84 |   0.00
 493 | Bellarmine University                              | D2     |  -7.65 |  -3.82 |  3.83 |   0.00
 494 | Middle Georgia State College                       | NAIA   |  -7.66 |  -3.90 |  3.76 |   0.00
 495 | Bates College                                      | D3     |  -7.67 |  -3.80 |  3.87 |   0.00
 496 | Salisbury University                               | D3     |  -7.69 |  -3.82 |  3.86 |   0.00
 497 | State University of New York at Geneseo            | D3     |  -7.69 |  -3.86 |  3.84 |   0.00
 498 | Univ. of the Sciences (Pa.)                        | D2     |  -7.70 |  -3.85 |  3.85 |   0.00
 499 | Adelphi University                                 | D2     |  -7.70 |  -3.85 |  3.85 |   0.00
 500 | Concordia University (Irvine)                      | NAIA   |  -7.73 |  -3.83 |  3.89 |   0.00
 501 | Gustavus Adolphus College                          | D3     |  -7.73 |  -3.86 |  3.87 |   0.00
 502 | Univ. of Charleston (West Virginia)                | D2     |  -7.74 |  -3.91 |  3.83 |   0.00
 503 | Slippery Rock Univ. of Pennsylvania                | D2     |  -7.75 |  -3.89 |  3.86 |   0.00
 504 | St. Peter's University                             | D1     |  -7.75 |  -3.86 |  3.89 |   0.00
 505 | Western Illinois University                        | D1     |  -7.77 |  -3.90 |  3.86 |   0.02
 506 | University of West Georgia                         | D2     |  -7.77 |  -3.91 |  3.86 |   0.00
 507 | Colorado State University-Pueblo                   | D2     |  -7.79 |  -3.91 |  3.89 |   0.00
 508 | Metropolitan State College of Denver               | D2     |  -7.79 |  -3.88 |  3.91 |   0.00
 509 | Ohio Northern University                           | D3     |  -7.80 |  -3.89 |  3.91 |   0.00
 510 | Campbellsville University (Ky.)                    | NAIA   |  -7.82 |  -3.91 |  3.91 |   0.00
 511 | Holy Names University                              | D2     |  -7.83 |  -3.90 |  3.93 |   0.00
 512 | Eckerd College                                     | D2     |  -7.90 |  -3.90 |  3.99 |   0.01
 513 | Birmingham-Southern College                        | D3     |  -7.90 |  -3.95 |  3.96 |   0.00
 514 | Pacific University (Oregon)                        | D3     |  -7.91 |  -3.94 |  3.97 |   0.00
 515 | New York University                                | D3     |  -7.98 |  -3.99 |  3.99 |   0.00
 516 | Franklin & Marshall                                | D3     |  -8.00 |  -3.99 |  4.00 |   0.00
 517 | Wilkes University                                  | D3     |  -8.01 |  -4.03 |  3.98 |   0.00
 518 | Dalton State College                               | NAIA   |  -8.02 |  -4.06 |  3.97 |   0.00
 519 | Milligan (Tenn.)                                   | NAIA   |  -8.03 |  -4.11 |  3.92 |   0.00
 520 | Univ. of Wisconsin, Green Bay                      | D1     |  -8.04 |  -4.01 |  4.04 |   0.02
 521 | Augustana College (Illinois)                       | D3     |  -8.05 |  -4.08 |  3.97 |   0.00
 522 | Henderson State University                         | D2     |  -8.07 |  -4.06 |  4.01 |   0.00
 523 | Georgetown College                                 | NAIA   |  -8.08 |  -4.08 |  4.00 |   0.00
 524 | Assumption College                                 | D2     |  -8.09 |  -4.18 |  3.91 |   0.00
 525 | University of Rochester                            | D3     |  -8.09 |  -4.04 |  4.05 |   0.00
 526 | St. Catherine University                           | D3     |  -8.12 |  -4.07 |  4.05 |   0.00
 527 | Coppin State College                               | D1     |  -8.12 |  -4.03 |  4.09 |   0.10
 528 | Carthage College                                   | D3     |  -8.13 |  -4.12 |  4.02 |   0.00
 529 | Haverford College                                  | D3     |  -8.16 |  -4.11 |  4.05 |   0.00
 530 | Hanover College                                    | D3     |  -8.17 |  -4.08 |  4.09 |   0.00
 531 | St. Olaf College                                   | D3     |  -8.19 |  -4.10 |  4.09 |   0.00
 532 | Coe College                                        | D3     |  -8.20 |  -4.08 |  4.11 |   0.00
 533 | Hardin-Simmons University                          | D3     |  -8.24 |  -4.12 |  4.11 |   0.00
 534 | La Salle University                                | D1     |  -8.24 |  -4.08 |  4.16 |   0.20
 535 | Catawba College                                    | D2     |  -8.33 |  -4.18 |  4.15 |   0.00
 536 | California Lutheran University                     | D3     |  -8.37 |  -4.19 |  4.18 |   0.00
 537 | Kenyon College                                     | D3     |  -8.38 |  -4.22 |  4.17 |   0.00
 538 | Hamilton College                                   | D3     |  -8.39 |  -4.20 |  4.19 |   0.00
 539 | Berry College (Ga.)                                | D3     |  -8.41 |  -4.24 |  4.18 |   0.00
 540 | Savannah College of Art & Design (Atlanta)         | NAIA   |  -8.44 |  -4.33 |  4.11 |   0.00
 541 | Fort Hays State University                         | D2     |  -8.45 |  -4.20 |  4.25 |   0.00
 542 | Texas Lutheran University                          | D3     |  -8.50 |  -4.23 |  4.27 |   0.00
 543 | Cumberlands (Ky.)                                  | NAIA   |  -8.51 |  -4.24 |  4.27 |   0.01
 544 | Wheaton College (Illinois)                         | D3     |  -8.51 |  -4.29 |  4.22 |   0.00
 545 | Stonehill College                                  | D2     |  -8.52 |  -4.19 |  4.33 |   0.05
 546 | Graceland University (Iowa)                        | NAIA   |  -8.52 |  -4.29 |  4.23 |   0.00
 547 | Methodist University                               | D3     |  -8.54 |  -4.30 |  4.24 |   0.00
 548 | Centre College                                     | D3     |  -8.56 |  -4.25 |  4.31 |   0.00
 549 | West Liberty University                            | D2     |  -8.58 |  -4.32 |  4.25 |   0.00
 550 | West Chester Univ. of Pennsylvania                 | D2     |  -8.61 |  -4.33 |  4.28 |   0.00
 551 | McPherson College                                  | NAIA   |  -8.66 |  -4.30 |  4.36 |   0.00
 552 | Mount St. Mary's University                        | D1     |  -8.69 |  -4.38 |  4.30 |   0.08
 553 | Montana State University-Billings                  | D2     |  -8.70 |  -4.39 |  4.32 |   0.01
 554 | Rensselaer Polytechnic Institute                   | D3     |  -8.71 |  -4.34 |  4.37 |   0.00
 555 | North Greenville University (S.C.)                 | D2     |  -8.71 |  -4.34 |  4.37 |   0.00
 556 | Univ. of Findlay                                   | D2     |  -8.73 |  -4.36 |  4.37 |   0.03
 557 | Dixie State University                             | D2     |  -8.75 |  -4.39 |  4.36 |   0.00
 558 | Roberts Wesleyan (N.Y.)                            | D2     |  -8.76 |  -4.38 |  4.38 |   0.00
 559 | William Smith College                              | D3     |  -8.77 |  -4.38 |  4.39 |   0.00
 560 | San Diego Christian College                        | NAIA   |  -8.77 |  -4.38 |  4.39 |   0.00
 561 | Colorado College                                   | D3     |  -8.80 |  -4.43 |  4.37 |   0.00
 562 | Belhaven (Miss.)                                   | NAIA   |  -8.82 |  -4.44 |  4.38 |   0.00
 563 | Univ. of Wisconsin, Eau Claire                     | D3     |  -8.85 |  -4.45 |  4.40 |   0.00
 564 | Edinboro University                                | D2     |  -8.86 |  -4.43 |  4.43 |   0.00
 565 | Benedict College (S.C.)                            | D2     |  -8.87 |  -4.43 |  4.44 |   0.00
 566 | Whittier College                                   | D3     |  -8.88 |  -4.46 |  4.43 |   0.00
 567 | Cal State Stanislaus                               | D2     |  -8.90 |  -4.43 |  4.47 |   0.01
 568 | Dominican University of California                 | D2     |  -9.03 |  -4.49 |  4.54 |   0.00
 569 | John Carroll University                            | D3     |  -9.06 |  -4.56 |  4.49 |   0.00
 570 | Philadelphia University                            | D2     |  -9.07 |  -4.59 |  4.47 |   0.00
 571 | Mars Hill University                               | D2     |  -9.12 |  -4.53 |  4.58 |   0.00
 572 | Seton Hill (Pa.)                                   | D2     |  -9.13 |  -4.60 |  4.53 |   0.00
 573 | College of Idaho                                   | NAIA   |  -9.13 |  -4.56 |  4.58 |   0.00
 574 | Elizabethtown College                              | D3     |  -9.13 |  -4.58 |  4.55 |   0.00
 575 | Bethel College (Kansas)                            | NAIA   |  -9.14 |  -4.53 |  4.60 |   0.00
 576 | Virginia State University                          | D2     |  -9.14 |  -4.56 |  4.58 |   0.00
 577 | Millsaps College                                   | D3     |  -9.15 |  -4.57 |  4.58 |   0.00
 578 | Southwest Minnesota State University               | D2     |  -9.15 |  -4.60 |  4.55 |   0.00
 579 | Univ. of District of Columbia                      | D2     |  -9.16 |  -4.56 |  4.60 |   0.00
 580 | Monmouth University                                | D1     |  -9.17 |  -4.55 |  4.62 |   0.04
 581 | Ashland University                                 | D2     |  -9.17 |  -4.67 |  4.49 |   0.00
 582 | Connecticut College                                | D3     |  -9.17 |  -4.62 |  4.55 |   0.00
 583 | George Fox University                              | D3     |  -9.18 |  -4.57 |  4.61 |   0.00
 584 | Morningside College                                | NAIA   |  -9.18 |  -4.68 |  4.50 |   0.00
 585 | St. Norbert College                                | D3     |  -9.19 |  -4.61 |  4.58 |   0.00
 586 | Schreiner (Texas)                                  | D3     |  -9.19 |  -4.58 |  4.61 |   0.00
 587 | Marian Univ. (Ind.)                                | NAIA   |  -9.23 |  -4.64 |  4.59 |   0.00
 588 | Cabrini College                                    | D3     |  -9.24 |  -4.61 |  4.62 |   0.00
 589 | Bemidji State University                           | D2     |  -9.25 |  -4.64 |  4.62 |   0.00
 590 | St. Thomas University (Fla.)                       | NAIA   |  -9.29 |  -4.66 |  4.63 |   0.00
 591 | Mount Union College                                | D3     |  -9.31 |  -4.68 |  4.63 |   0.00
 592 | Pacific Lutheran University                        | D3     |  -9.33 |  -4.64 |  4.68 |   0.00
 593 | Allegheny College                                  | D3     |  -9.40 |  -4.72 |  4.68 |   0.00
 594 | Northwestern College (Minn.)                       | D3     |  -9.41 |  -4.69 |  4.72 |   0.00
 595 | Cornell College                                    | D3     |  -9.41 |  -4.80 |  4.61 |   0.00
 596 | Roanoke College                                    | D3     |  -9.45 |  -4.75 |  4.70 |   0.00
 597 | UC Santa Cruz                                      | D3     |  -9.45 |  -4.72 |  4.74 |   0.00
 598 | Holy Cross                                         | D1     |  -9.48 |  -4.68 |  4.81 |   0.00
 599 | Truman State University                            | D2     |  -9.49 |  -4.74 |  4.75 |   0.00
 600 | Ashford University                                 | NAIA   |  -9.50 |  -4.75 |  4.75 |   0.00
 601 | St. Cloud State University                         | D2     |  -9.51 |  -4.79 |  4.72 |   0.00
 602 | Otterbein College                                  | D3     |  -9.58 |  -4.82 |  4.77 |   0.00
 603 | Luther College                                     | D3     |  -9.60 |  -4.89 |  4.72 |   0.00
 604 | Mount Holyoke College                              | D3     |  -9.65 |  -4.80 |  4.85 |   0.00
 605 | Michigan Technological University                  | D2     |  -9.69 |  -4.96 |  4.73 |   0.00
 606 | Alabama A&M University                             | D1     |  -9.70 |  -4.86 |  4.84 |   0.35
 607 | Clark Atlanta University                           | D2     |  -9.73 |  -4.90 |  4.82 |   0.00
 608 | Rider University                                   | D1     |  -9.75 |  -4.86 |  4.89 |   0.08
 609 | Brevard College                                    | D2     |  -9.80 |  -4.89 |  4.90 |   0.00
 610 | Ursinus College                                    | D3     |  -9.80 |  -4.90 |  4.90 |   0.00
 611 | Muhlenberg College                                 | D3     |  -9.83 |  -4.88 |  4.95 |   0.00
 612 | University of Mobile (Ala.)                        | NAIA   |  -9.83 |  -4.90 |  4.94 |   0.00
 613 | Ouachita Baptist                                   | D2     |  -9.83 |  -4.90 |  4.93 |   0.00
 614 | Holy Family University                             | D2     |  -9.84 |  -4.87 |  4.97 |   0.00
 615 | Sweet Briar College                                | D3     |  -9.87 |  -4.93 |  4.94 |   0.00
 616 | Barton College (NC)                                | D2     |  -9.88 |  -4.93 |  4.95 |   0.00
 617 | Shaw University                                    | D2     |  -9.88 |  -4.91 |  4.97 |   0.00
 618 | Manhattan College                                  | D1     |  -9.90 |  -4.98 |  4.92 |   0.01
 619 | Martin Methodist (Tenn.)                           | NAIA   |  -9.97 |  -5.08 |  4.89 |   0.00
 620 | Swarthmore College                                 | D3     |  -9.99 |  -5.00 |  4.99 |   0.00
 621 | Rhodes College                                     | D3     |  -9.99 |  -5.04 |  4.95 |   0.00
 622 | Stockton University                                | D3     | -10.03 |  -5.14 |  4.89 |   0.00
 623 | Simmons College                                    | D3     | -10.03 |  -4.99 |  5.04 |   0.00
 624 | Austin College                                     | D3     | -10.05 |  -5.02 |  5.02 |   0.00
 625 | Southwestern University (TX)                       | D3     | -10.05 |  -5.02 |  5.03 |   0.00
 626 | Southwestern College (Kansas)                      | NAIA   | -10.08 |  -5.05 |  5.03 |   0.00
 627 | Georgia Southwestern State                         | D2     | -10.09 |  -5.00 |  5.09 |   0.02
 628 | Catholic University of America                     | D3     | -10.11 |  -5.06 |  5.05 |   0.00
 629 | Winona State University                            | D2     | -10.12 |  -5.03 |  5.09 |   0.00
 630 | Univ. of New Haven                                 | D2     | -10.15 |  -5.07 |  5.08 |   0.22
 631 | Meredith College                                   | D3     | -10.16 |  -5.09 |  5.07 |   0.00
 632 | Concordia College                                  | D2     | -10.22 |  -5.10 |  5.11 |   0.07
 633 | Cedarville  University (Ohio)                      | D2     | -10.24 |  -5.16 |  5.08 |   0.00
 634 | Le Moyne College                                   | D2     | -10.25 |  -5.09 |  5.15 |   0.00
 635 | Ottawa University                                  | NAIA   | -10.27 |  -5.15 |  5.12 |   0.00
 636 | University of Scranton                             | D3     | -10.28 |  -5.13 |  5.16 |   0.00
 637 | Minnesota State University-Moorhead                | D2     | -10.31 |  -5.23 |  5.09 |   0.00
